Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8512192550,AET2745,VA,PAS,01/26/2018,64,4DSD,AUDI,T,18310,10410,25390,20180088,19,19,19,353431,T103,CC,1012A,,NY,F,20,E 66th St,,0,408,C8,,YYYYYYY,,,BLACK,,0,,0,11,"64-No STD Ex Con/DPL, D/S Dec",,,
8501224133,28570MH,NY,COM,01/26/2018,64,VAN,FRUEH,T,18150,97910,10010,88880088,19,19,19,364028,MTTF,G,0143P,,NY,F,327,E 58th St,,0,408,C8,,YYYYYYY,,,BROWN,,2016,,0,08,"64-No STD Ex Con/DPL, D/S Dec",,,
8497647208,73268ME,NY,COM,01/26/2018,64,PICK,FORD,T,17830,10110,32620,20180630,17,17,17,362568,MTTF,B,0758A,,NY,O,320,E 42nd St,,0,408,C8,,YYYYYYY,,,WH,,2006,,0,09,"64-No STD Ex Con/DPL, D/S Dec",,,
8497647191,ZH3085,NC,PAS,01/26/2018,64,DELV,INTER,T,17830,0,0,20180488,17,17,17,362568,MTTF,B,0751A,,NY,I,S,E 42nd St,95ft E/of 1st Ave,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,09,"64-No STD Ex Con/DPL, D/S Dec",,,
8479975970,PAR7287,MN,PAS,01/26/2018,64,TRAC,FRUEH,T,17770,24890,10210,20180288,17,17,17,364014,T106,D,1006A,,NY,O,150,E 39th St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,99,"64-No STD Ex Con/DPL, D/S Dec",,,
8484794611,63359JM,NY,COM,01/26/2018,64,VAN,INTER,T,18150,25390,27790,88880088,18,18,18,365857,T106,P,0120P,,NY,F,36,E 58th St,,0,408,C8,,YYYYYYY,,,BROWN,,1993,,0,45,"64-No STD Ex Con/DPL, D/S Dec",,,
8494021590,XEVU25,NJ,PAS,01/26/2018,64,DELV,GMC,T,17850,0,0,20180188,14,14,14,359574,T106,C,0920A,,NY,I,S,E 43rd St,80ft E/of 3rd Ave,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,02,"64-No STD Ex Con/DPL, D/S Dec",,,
8483934917,XAAX93,NJ,PAS,01/26/2018,64,DELV,HIN,T,17810,0,0,20180088,17,17,17,361040,T106,N,0202P,,NY,I,N,E 41st St,30ft W/of Lexington,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,19,"64-No STD Ex Con/DPL, D/S Dec",,,
8478187017,XEYR98,NJ,PAS,01/26/2018,64,DELV,ISUZU,T,17830,10110,32620,20180088,17,17,17,355497,T106,D,1000A,,NY,O,304,E 42nd St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,10,"64-No STD Ex Con/DPL, D/S Dec",,,
8478187005,56565MB,NY,COM,01/26/2018,64,VAN,CHEVR,T,10110,0,0,88880088,17,17,17,355497,T106,D,0949A,,NY,I,W,2nd Ave,5ft S/of E 44th St,0,408,C8,,YYYYYYY,,,WHITE,,2011,,0,10,"64-No STD Ex Con/DPL, D/S Dec",,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8512192550,AET2745,VA,PAS,01/26/2018,64,4DSD,AUDI,T,18310,10410,25390,20180088,19,19,19,353431,T103,CC,1012A,,NY,F,20,E 66th St,,0,408,C8,,YYYYYYY,,,BLACK,,0,,0,11,"64-No STD Ex Con/DPL, D/S Dec",,,
8501224133,28570MH,NY,COM,01/26/2018,64,VAN,FRUEH,T,18150,97910,10010,88880088,19,19,19,364028,MTTF,G,0143P,,NY,F,327,E 58th St,,0,408,C8,,YYYYYYY,,,BROWN,,2016,,0,08,"64-No STD Ex Con/DPL, D/S Dec",,,
8497647208,73268ME,NY,COM,01/26/2018,64,PICK,FORD,T,17830,10110,32620,20180630,17,17,17,362568,MTTF,B,0758A,,NY,O,320,E 42nd St,,0,408,C8,,YYYYYYY,,,WH,,2006,,0,09,"64-No STD Ex Con/DPL, D/S Dec",,,
8497647191,ZH3085,NC,PAS,01/26/2018,64,DELV,INTER,T,17830,0,0,20180488,17,17,17,362568,MTTF,B,0751A,,NY,I,S,E 42nd St,95ft E/of 1st Ave,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,09,"64-No STD Ex Con/DPL, D/S Dec",,,
8479975970,PAR7287,MN,PAS,01/26/2018,64,TRAC,FRUEH,T,17770,24890,10210,20180288,17,17,17,364014,T106,D,1006A,,NY,O,150,E 39th St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,99,"64-No STD Ex Con/DPL, D/S Dec",,,
8484794611,63359JM,NY,COM,01/26/2018,64,VAN,INTER,T,18150,25390,27790,88880088,18,18,18,365857,T106,P,0120P,,NY,F,36,E 58th St,,0,408,C8,,YYYYYYY,,,BROWN,,1993,,0,45,"64-No STD Ex Con/DPL, D/S Dec",,,
8494021590,XEVU25,NJ,PAS,01/26/2018,64,DELV,GMC,T,17850,0,0,20180188,14,14,14,359574,T106,C,0920A,,NY,I,S,E 43rd St,80ft E/of 3rd Ave,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,02,"64-No STD Ex Con/DPL, D/S Dec",,,
8483934917,XAAX93,NJ,PAS,01/26/2018,64,DELV,HIN,T,17810,0,0,20180088,17,17,17,361040,T106,N,0202P,,NY,I,N,E 41st St,30ft W/of Lexington,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,19,"64-No STD Ex Con/DPL, D/S Dec",,,
8478187017,XEYR98,NJ,PAS,01/26/2018,64,DELV,ISUZU,T,17830,10110,32620,20180088,17,17,17,355497,T106,D,1000A,,NY,O,304,E 42nd St,,0,408,C8,,YYYYYYY,,,WHITE,,0,,0,10,"64-No STD Ex Con/DPL, D/S Dec",,,
8478187005,56565MB,NY,COM,01/26/2018,64,VAN,CHEVR,T,10110,0,0,88880088,17,17,17,355497,T106,D,0949A,,NY,I,W,2nd Ave,5ft S/of E 44th St,0,408,C8,,YYYYYYY,,,WHITE,,2011,,0,10,"64-No STD Ex Con/DPL, D/S Dec",,,
