Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8617153829,XBHV71,NJ,PAS,01/03/2018,39,VAN,NS/OT,T,34530,10610,10810,20180088,14,14,14,353435,T106,H,0205P,1035A,NY,F,226,W 38th St,,0,408,d,,YYYYY,0600A,0700P,YELLO,,0,,0,29,39-Overtime PKG-Time Limt Post,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8617153910,XBHV48,NJ,PAS,01/03/2018,39,VAN,NS/OT,T,13610,34550,34570,20180088,14,14,14,353435,T106,H,0238P,1050A,NY,O,1412,Broadway,,0,408,d,,YYYYY,0700A,0600P,YELLO,,0,,0,29,39-Overtime PKG-Time Limt Post,,,
8617153908,72913JU,NY,COM,01/03/2018,39,VAN,FORD,T,34550,10610,10810,20191031,14,14,14,353435,T106,H,0233P,1048A,NY,F,200,W 39th St,,20180103,408,d,,YYYYY,0600A,0700P,WH,,2005,,0,29,39-Overtime PKG-Time Limt Post,,,
8617153878,XBHV67,NJ,PAS,01/03/2018,39,VAN,NS/OT,T,34550,10610,10810,20180088,14,14,14,353435,T106,H,0225P,1055A,NY,F,230,W 39th St,,0,408,d,,YYYYY,0600A,0700P,YELLO,,0,,0,29,39-Overtime PKG-Time Limt Post,,,
8617153866,50133JX,NY,COM,01/03/2018,39,PICK,FORD,T,34550,10610,10810,20180228,14,14,14,353435,T106,H,0224P,1051A,NY,F,234,W 39th St,,0,408,d,,YYYYY,0600A,0700P,WH,,2012,,0,29,39-Overtime PKG-Time Limt Post,,,
8617153854,83914MK,NY,COM,01/03/2018,39,VAN,FRUEH,T,34550,10610,10810,88880088,14,14,14,353435,T106,H,0220P,1059A,NY,F,231,W 39th St,,20180103,408,d,,YYYYY,0600A,0700P,BROWN,,2018,,0,29,39-Overtime PKG-Time Limt Post,,,
8617153829,XBHV71,NJ,PAS,01/03/2018,39,VAN,NS/OT,T,34530,10610,10810,20180088,14,14,14,353435,T106,H,0205P,1035A,NY,F,226,W 38th St,,0,408,d,,YYYYY,0600A,0700P,YELLO,,0,,0,29,39-Overtime PKG-Time Limt Post,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8617153910,XBHV48,NJ,PAS,01/03/2018,39,VAN,NS/OT,T,13610,34550,34570,20180088,14,14,14,353435,T106,H,0238P,1050A,NY,O,1412,Broadway,,0,408,d,,YYYYY,0700A,0600P,YELLO,,0,,0,29,39-Overtime PKG-Time Limt Post,,,
8617153908,72913JU,NY,COM,01/03/2018,39,VAN,FORD,T,34550,10610,10810,20191031,14,14,14,353435,T106,H,0233P,1048A,NY,F,200,W 39th St,,20180103,408,d,,YYYYY,0600A,0700P,WH,,2005,,0,29,39-Overtime PKG-Time Limt Post,,,
8617153878,XBHV67,NJ,PAS,01/03/2018,39,VAN,NS/OT,T,34550,10610,10810,20180088,14,14,14,353435,T106,H,0225P,1055A,NY,F,230,W 39th St,,0,408,d,,YYYYY,0600A,0700P,YELLO,,0,,0,29,39-Overtime PKG-Time Limt Post,,,
8617153866,50133JX,NY,COM,01/03/2018,39,PICK,FORD,T,34550,10610,10810,20180228,14,14,14,353435,T106,H,0224P,1051A,NY,F,234,W 39th St,,0,408,d,,YYYYY,0600A,0700P,WH,,2012,,0,29,39-Overtime PKG-Time Limt Post,,,
8617153854,83914MK,NY,COM,01/03/2018,39,VAN,FRUEH,T,34550,10610,10810,88880088,14,14,14,353435,T106,H,0220P,1059A,NY,F,231,W 39th St,,20180103,408,d,,YYYYY,0600A,0700P,BROWN,,2018,,0,29,39-Overtime PKG-Time Limt Post,,,
8617153829,XBHV71,NJ,PAS,01/03/2018,39,VAN,NS/OT,T,34530,10610,10810,20180088,14,14,14,353435,T106,H,0205P,1035A,NY,F,226,W 38th St,,0,408,d,,YYYYY,0600A,0700P,YELLO,,0,,0,29,39-Overtime PKG-Time Limt Post,,,
