Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1429516215,63450JM,NY,COM,01/24/2018,41,VAN,MERCU,P,34870,11010,11110,0,18,18,420,895969,0420,0000,0530P,,NY,F,540,W 55 ST,,0,408,C,,YYYYYYB,0700A,0700P,BR,0,1995,-,0,,,,,
1436996454,EKE8762,NY,PAS,01/24/2018,41,SUBN,HYUND,P,59430,26230,13830,20181013,66,66,66,931465,0066,0000,1101A,,K,F,561,MCDONALD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2001,-,0,,,,,
1435301304,EBW8184,NY,PAS,01/24/2018,41,SUBN,JEEP,P,5580,5530,5630,20190814,78,78,78,963718,0078,0000,0522A,,K,F,339,5 AVENUE,,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0,2007,-,0,,,,,
1434947051,P183HD,NJ,PAS,01/24/2018,41,VAN,CHEVR,S,70720,27300,29220,0,46,46,0,533209,BX05,0000,0820A,,BX,F,2473,VALENTINE AVE,,0,408,D1,,YYYYYYB,0800A,0830A,BLU,0,0,-,0,,,,,
1435349155,T55FPH,99,PAS,01/24/2018,41,SDN,NISSA,P,36620,26580,26610,0,44,44,44,960959,0044,0000,0958P,,BX,F,987,GRANT AVE,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1435198499,2BW2516,ME,PAS,01/24/2018,41,SUBN,BMW,P,17340,17790,17940,0,102,102,102,961312,0102,0000,0618A,,,F,88-18,85 ST,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1436176220,DRB3654,NY,PAS,01/24/2018,41,SUBN,NISSA,P,18540,24790,24840,20180407,103,103,103,960325,0103,0000,1050P,,,F,173-04,93 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1435449277,HJR6511,NY,PAS,01/24/2018,41,SUBN,ME/BE,S,0,40404,40404,20181003,,0,0,598546,QW04,0000,0757A,,Q,F,97-06,ROOSEVELT AVE,,0,408,D1,,YYYYYYB,0730A,0800A,BLK,0,2008,-,0,,,,,
1433737838,KHV4316,PA,PAS,01/24/2018,41,SDN,HONDA,S,0,40404,40404,0,25,25,0,534199,ME10,0000,0845A,,NY,F,2482,ADAM CLAYTON POWELL,,0,408,D1,,YYYYYYB,0800A,0900A,BLUE,0,0,-,0,,,,,
1429068899,GJS2443,NY,PAS,01/24/2018,41,SDN,HONDA,P,72330,28730,32600,20190909,84,84,84,951479,0084,0000,0013A,,K,F,30,PRINCE ST,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,2007,-,0,,,,,
1416408836,HSF8513,NY,999,01/24/2018,41,SDN,ACURA,P,0,0,0,20180124,42,42,807,952518,0807,0000,1009P,2150P,BX,F,,S/O 1385 WASHINGTON,,20180124,408,D5,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1434142280,16617MJ,NY,COM,01/24/2018,41,VAN,,P,0,0,0,0,107,107,7,963867,0007,0000,0307A,,,F,174,E BROADWAY,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2010,-,0,,,,,
1429516215,63450JM,NY,COM,01/24/2018,41,VAN,MERCU,P,34870,11010,11110,0,18,18,420,895969,0420,0000,0530P,,NY,F,540,W 55 ST,,0,408,C,,YYYYYYB,0700A,0700P,BR,0,1995,-,0,,,,,
1436996454,EKE8762,NY,PAS,01/24/2018,41,SUBN,HYUND,P,59430,26230,13830,20181013,66,66,66,931465,0066,0000,1101A,,K,F,561,MCDONALD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2001,-,0,,,,,
1435301304,EBW8184,NY,PAS,01/24/2018,41,SUBN,JEEP,P,5580,5530,5630,20190814,78,78,78,963718,0078,0000,0522A,,K,F,339,5 AVENUE,,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0,2007,-,0,,,,,
1434947051,P183HD,NJ,PAS,01/24/2018,41,VAN,CHEVR,S,70720,27300,29220,0,46,46,0,533209,BX05,0000,0820A,,BX,F,2473,VALENTINE AVE,,0,408,D1,,YYYYYYB,0800A,0830A,BLU,0,0,-,0,,,,,
1435349155,T55FPH,99,PAS,01/24/2018,41,SDN,NISSA,P,36620,26580,26610,0,44,44,44,960959,0044,0000,0958P,,BX,F,987,GRANT AVE,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1435198499,2BW2516,ME,PAS,01/24/2018,41,SUBN,BMW,P,17340,17790,17940,0,102,102,102,961312,0102,0000,0618A,,,F,88-18,85 ST,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1436176220,DRB3654,NY,PAS,01/24/2018,41,SUBN,NISSA,P,18540,24790,24840,20180407,103,103,103,960325,0103,0000,1050P,,,F,173-04,93 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1435449277,HJR6511,NY,PAS,01/24/2018,41,SUBN,ME/BE,S,0,40404,40404,20181003,,0,0,598546,QW04,0000,0757A,,Q,F,97-06,ROOSEVELT AVE,,0,408,D1,,YYYYYYB,0730A,0800A,BLK,0,2008,-,0,,,,,
1433737838,KHV4316,PA,PAS,01/24/2018,41,SDN,HONDA,S,0,40404,40404,0,25,25,0,534199,ME10,0000,0845A,,NY,F,2482,ADAM CLAYTON POWELL,,0,408,D1,,YYYYYYB,0800A,0900A,BLUE,0,0,-,0,,,,,
1429068899,GJS2443,NY,PAS,01/24/2018,41,SDN,HONDA,P,72330,28730,32600,20190909,84,84,84,951479,0084,0000,0013A,,K,F,30,PRINCE ST,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,2007,-,0,,,,,
1416408836,HSF8513,NY,999,01/24/2018,41,SDN,ACURA,P,0,0,0,20180124,42,42,807,952518,0807,0000,1009P,2150P,BX,F,,S/O 1385 WASHINGTON,,20180124,408,D5,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
